#gene_id	transcript_id	gene	oId	cmp_ref	cmp_ref_gene	DAVID_Gene	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_000029	TCONS_00002410	-	CUFF.21.1	-	-	-	XLOC_000029	-	NC_088853.1:2942008-2943412	E_38	C_51	OK	877.265	2458.91	1.48693	4.13818	5e-05	0.003229	yes
XLOC_000029	TCONS_00004878	-	CUFF.27.1	-	-	-	XLOC_000029	-	NC_088853.1:2942008-2943412	E_38	C_51	OK	877.265	2458.91	1.48693	4.13818	5e-05	0.003229	yes
XLOC_000029	TCONS_00005897	-	CUFF.31.1	-	-	-	XLOC_000029	-	NC_088853.1:2942008-2943412	E_38	C_51	OK	877.265	2458.91	1.48693	4.13818	5e-05	0.003229	yes
XLOC_000032	TCONS_00002864	-	CUFF.53.1	-	-	-	XLOC_000032	-	NC_088853.1:3009591-3010053	E_38	C_51	OK	97.0228	328.976	1.76159	2.33617	0.00095	0.0340254	yes
XLOC_000032	TCONS_00003507	-	CUFF.37.1	-	-	-	XLOC_000032	-	NC_088853.1:3009591-3010053	E_38	C_51	OK	97.0228	328.976	1.76159	2.33617	0.00095	0.0340254	yes
XLOC_000102	TCONS_00002883	-	CUFF.113.1	rna-XM_066081286.1	LOC105344551	LOC105344551	XLOC_000102	-	NC_088853.1:4780638-4780853	E_38	C_51	OK	0	57.2718	inf	-nan	5e-05	0.003229	yes
XLOC_000145	TCONS_00000066	-	CUFF.90.1	rna-XM_011423900.4	LOC105324739	LOC105324739	XLOC_000145	-	NC_088853.1:5679919-5680307	E_38	C_51	OK	50.0707	186.621	1.89807	3.54579	5e-05	0.003229	yes
XLOC_000154	TCONS_00000075	-	CUFF.126.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00000076	-	CUFF.125.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00000077	-	CUFF.175.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00001153	-	CUFF.104.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00001154	-	CUFF.135.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00001781	-	CUFF.174.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00001782	-	CUFF.145.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00001783	-	CUFF.144.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00002428	-	CUFF.112.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00004192	-	CUFF.116.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00004466	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00004890	-	CUFF.101.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00005132	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00005482	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00005908	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000154	TCONS_00005909	-	CUFF.139.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_51	OK	11723.7	2297.35	-2.35138	-7.63937	5e-05	0.003229	yes
XLOC_000155	TCONS_00000078	-	CUFF.128.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_51	OK	1261.58	596.547	-1.08052	-3.3648	5e-05	0.003229	yes
XLOC_000155	TCONS_00000079	-	CUFF.128.2	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_51	OK	1261.58	596.547	-1.08052	-3.3648	5e-05	0.003229	yes
XLOC_000155	TCONS_00001155	-	CUFF.140.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_51	OK	1261.58	596.547	-1.08052	-3.3648	5e-05	0.003229	yes
XLOC_000155	TCONS_00001784	-	CUFF.147.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_51	OK	1261.58	596.547	-1.08052	-3.3648	5e-05	0.003229	yes
XLOC_000155	TCONS_00002902	-	CUFF.156.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_51	OK	1261.58	596.547	-1.08052	-3.3648	5e-05	0.003229	yes
XLOC_000155	TCONS_00003536	-	CUFF.176.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_51	OK	1261.58	596.547	-1.08052	-3.3648	5e-05	0.003229	yes
XLOC_000157	TCONS_00002430	-	CUFF.138.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000157	-	NC_088853.1:6636701-6637571	E_38	C_51	OK	285.619	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000157	TCONS_00005484	-	CUFF.151.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000157	-	NC_088853.1:6636701-6637571	E_38	C_51	OK	285.619	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000158	TCONS_00002431	-	CUFF.143.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000158	-	NC_088853.1:6637978-6638723	E_38	C_51	OK	70.3596	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000163	TCONS_00001785	-	CUFF.164.1	rna-XM_034466069.2	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	C_51	OK	18.249	427.79	4.55101	3.63979	5e-05	0.003229	yes
XLOC_000163	TCONS_00002906	-	CUFF.172.1	rna-XM_066077138.1	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	C_51	OK	18.249	427.79	4.55101	3.63979	5e-05	0.003229	yes
XLOC_000163	TCONS_00003540	-	CUFF.204.1	rna-XM_066077138.1	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	C_51	OK	18.249	427.79	4.55101	3.63979	5e-05	0.003229	yes
XLOC_000165	TCONS_00000081	-	CUFF.190.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_38	C_51	OK	3817.64	6010.07	0.6547	1.96698	0.00085	0.0312921	yes
XLOC_000165	TCONS_00001158	-	CUFF.139.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_38	C_51	OK	3817.64	6010.07	0.6547	1.96698	0.00085	0.0312921	yes
XLOC_000165	TCONS_00003542	-	CUFF.213.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_38	C_51	OK	3817.64	6010.07	0.6547	1.96698	0.00085	0.0312921	yes
XLOC_000203	TCONS_00000091	-	CUFF.161.1	rna-XM_066083104.1	LOC105340251	LOC105340251	XLOC_000203	-	NC_088853.1:11806318-11806446	E_38	C_51	OK	0	352.588	inf	-nan	5e-05	0.003229	yes
XLOC_000212	TCONS_00000092	-	CUFF.167.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_38	C_51	OK	1085.84	9247.45	3.09024	5.68025	5e-05	0.003229	yes
XLOC_000212	TCONS_00000093	-	CUFF.167.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_38	C_51	OK	1085.84	9247.45	3.09024	5.68025	5e-05	0.003229	yes
XLOC_000212	TCONS_00001165	-	CUFF.167.2	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_38	C_51	OK	1085.84	9247.45	3.09024	5.68025	5e-05	0.003229	yes
XLOC_000212	TCONS_00001799	-	CUFF.241.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_38	C_51	OK	1085.84	9247.45	3.09024	5.68025	5e-05	0.003229	yes
XLOC_000212	TCONS_00004477	-	CUFF.221.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_38	C_51	OK	1085.84	9247.45	3.09024	5.68025	5e-05	0.003229	yes
XLOC_000212	TCONS_00004895	-	CUFF.140.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_38	C_51	OK	1085.84	9247.45	3.09024	5.68025	5e-05	0.003229	yes
XLOC_000212	TCONS_00005916	-	CUFF.178.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_38	C_51	OK	1085.84	9247.45	3.09024	5.68025	5e-05	0.003229	yes
XLOC_000212	TCONS_00005917	-	CUFF.177.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_38	C_51	OK	1085.84	9247.45	3.09024	5.68025	5e-05	0.003229	yes
XLOC_000213	TCONS_00000094	-	CUFF.242.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	C_51	OK	164.219	892.23	2.4418	7.87014	5e-05	0.003229	yes
XLOC_000213	TCONS_00004896	-	CUFF.141.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	C_51	OK	164.219	892.23	2.4418	7.87014	5e-05	0.003229	yes
XLOC_000213	TCONS_00005139	-	CUFF.194.2	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	C_51	OK	164.219	892.23	2.4418	7.87014	5e-05	0.003229	yes
XLOC_000214	TCONS_00004897	-	CUFF.142.1	rna-XR_010711336.1	LOC136273141	LOC136273141	XLOC_000214	-	NC_088853.1:12394922-12395659	E_38	C_51	OK	30.2829	130.341	2.10572	3.38446	5e-05	0.003229	yes
XLOC_000216	TCONS_00000095	-	CUFF.170.1	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	C_51	OK	3.98914	75.4082	4.24057	3.42667	5e-05	0.003229	yes
XLOC_000216	TCONS_00001166	-	CUFF.253.2	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	C_51	OK	3.98914	75.4082	4.24057	3.42667	5e-05	0.003229	yes
XLOC_000216	TCONS_00001800	-	CUFF.212.1	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	C_51	OK	3.98914	75.4082	4.24057	3.42667	5e-05	0.003229	yes
XLOC_000216	TCONS_00002913	-	CUFF.253.3	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	C_51	OK	3.98914	75.4082	4.24057	3.42667	5e-05	0.003229	yes
XLOC_000216	TCONS_00003553	-	CUFF.253.1	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	C_51	OK	3.98914	75.4082	4.24057	3.42667	5e-05	0.003229	yes
XLOC_000217	TCONS_00000096	-	CUFF.201.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00000097	-	CUFF.172.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00000098	-	CUFF.172.3	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00001167	-	CUFF.249.2	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00001168	-	CUFF.170.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00001801	-	CUFF.249.3	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00002914	-	CUFF.249.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00003554	-	CUFF.257.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00004199	-	CUFF.174.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00004478	-	CUFF.225.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00005490	-	CUFF.202.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000217	TCONS_00005918	-	CUFF.180.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	C_51	OK	50.6777	666.797	3.71783	9.57307	5e-05	0.003229	yes
XLOC_000226	TCONS_00000105	-	CUFF.240.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	C_51	OK	911.109	431.294	-1.07895	-2.68496	5e-05	0.003229	yes
XLOC_000226	TCONS_00002445	-	CUFF.216.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	C_51	OK	911.109	431.294	-1.07895	-2.68496	5e-05	0.003229	yes
XLOC_000226	TCONS_00003556	-	CUFF.281.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	C_51	OK	911.109	431.294	-1.07895	-2.68496	5e-05	0.003229	yes
XLOC_000226	TCONS_00005491	-	CUFF.231.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	C_51	OK	911.109	431.294	-1.07895	-2.68496	5e-05	0.003229	yes
XLOC_000226	TCONS_00005919	-	CUFF.197.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	C_51	OK	911.109	431.294	-1.07895	-2.68496	5e-05	0.003229	yes
XLOC_000239	TCONS_00002917	-	CUFF.280.2	rna-XM_066083495.1	LOC105348325	LOC105348325	XLOC_000239	-	NC_088853.1:13487443-13488946	E_38	C_51	OK	53.5324	353.787	2.7244	3.41664	0.0009	0.0326446	yes
XLOC_000239	TCONS_00002918	-	CUFF.280.1	rna-XM_066083498.1	LOC105348325	LOC105348325	XLOC_000239	-	NC_088853.1:13487443-13488946	E_38	C_51	OK	53.5324	353.787	2.7244	3.41664	0.0009	0.0326446	yes
XLOC_000245	TCONS_00005494	-	CUFF.247.1	-	-	-	XLOC_000245	-	NC_088853.1:13636423-13637707	E_38	C_51	OK	148.466	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000246	TCONS_00000111	-	CUFF.286.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	C_51	OK	25514.8	1400.95	-4.18686	-17.6491	5e-05	0.003229	yes
XLOC_000246	TCONS_00001175	-	CUFF.207.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	C_51	OK	25514.8	1400.95	-4.18686	-17.6491	5e-05	0.003229	yes
XLOC_000246	TCONS_00001809	-	CUFF.187.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	C_51	OK	25514.8	1400.95	-4.18686	-17.6491	5e-05	0.003229	yes
XLOC_000246	TCONS_00002447	-	CUFF.250.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	C_51	OK	25514.8	1400.95	-4.18686	-17.6491	5e-05	0.003229	yes
XLOC_000246	TCONS_00004201	-	CUFF.201.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	C_51	OK	25514.8	1400.95	-4.18686	-17.6491	5e-05	0.003229	yes
XLOC_000290	TCONS_00002458	-	CUFF.240.1	rna-XM_034464519.2	LOC105324591	LOC105324591	XLOC_000290	-	NC_088853.1:14896716-14897021	E_38	C_51	OK	127.307	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000290	TCONS_00005925	-	CUFF.280.1	rna-XM_034464519.2	LOC105324591	LOC105324591	XLOC_000290	-	NC_088853.1:14896716-14897021	E_38	C_51	OK	127.307	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000301	TCONS_00002462	-	CUFF.247.1	rna-XR_010713839.1	LOC105324089	LOC105324089	XLOC_000301	-	NC_088853.1:15013162-15014997	E_38	C_51	OK	48.6169	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000301	TCONS_00005506	-	CUFF.323.1	rna-XR_010713839.1	LOC105324089	LOC105324089	XLOC_000301	-	NC_088853.1:15013162-15014997	E_38	C_51	OK	48.6169	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000301	TCONS_00005929	-	CUFF.287.1	rna-XR_010713839.1	LOC105324089	LOC105324089	XLOC_000301	-	NC_088853.1:15013162-15014997	E_38	C_51	OK	48.6169	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000301	TCONS_00005930	-	CUFF.288.1	rna-XR_010713839.1	LOC105324089	LOC105324089	XLOC_000301	-	NC_088853.1:15013162-15014997	E_38	C_51	OK	48.6169	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000306	TCONS_00002463	-	CUFF.252.1	-	-	-	XLOC_000306	-	NC_088853.1:15084952-15086160	E_38	C_51	OK	404.412	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000306	TCONS_00005508	-	CUFF.305.1	-	-	-	XLOC_000306	-	NC_088853.1:15084952-15086160	E_38	C_51	OK	404.412	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000307	TCONS_00002464	-	CUFF.344.2	rna-XR_004600505.2	LOC117687654	LOC117687654	XLOC_000307	-	NC_088853.1:15095341-15095581	E_38	C_51	OK	553.43	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000322	TCONS_00000151	-	CUFF.388.1	rna-XM_034465195.2	LOC105335442	LOC105335442	XLOC_000322	-	NC_088853.1:15456494-15456795	E_38	C_51	OK	96.0019	218.988	1.18972	2.13052	0.00085	0.0312921	yes
XLOC_000326	TCONS_00000154	-	CUFF.314.1	rna-XM_066084023.1	LOC105328153	LOC105328153	XLOC_000326	-	NC_088853.1:15483388-15483696	E_38	C_51	OK	1791.52	551.367	-1.7001	-5.74358	5e-05	0.003229	yes
XLOC_000359	TCONS_00000170	-	CUFF.392.1	rna-XR_010711412.1	LOC105327837	LOC105327837	XLOC_000359	-	NC_088853.1:17260745-17261204	E_38	C_51	OK	342.87	143.993	-1.25167	-3.64638	5e-05	0.003229	yes
XLOC_000360	TCONS_00000171	-	CUFF.324.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	44184.5	15730.5	-1.48998	-3.36494	5e-05	0.003229	yes
XLOC_000360	TCONS_00001205	-	CUFF.306.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	44184.5	15730.5	-1.48998	-3.36494	5e-05	0.003229	yes
XLOC_000360	TCONS_00004500	-	CUFF.385.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	44184.5	15730.5	-1.48998	-3.36494	5e-05	0.003229	yes
XLOC_000360	TCONS_00005515	-	CUFF.396.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	44184.5	15730.5	-1.48998	-3.36494	5e-05	0.003229	yes
XLOC_000360	TCONS_00005940	-	CUFF.368.2	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	44184.5	15730.5	-1.48998	-3.36494	5e-05	0.003229	yes
XLOC_000360	TCONS_00005941	-	CUFF.368.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	44184.5	15730.5	-1.48998	-3.36494	5e-05	0.003229	yes
XLOC_000362	TCONS_00001207	-	CUFF.425.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	8161.64	1454.85	-2.48799	-4.0912	5e-05	0.003229	yes
XLOC_000362	TCONS_00002474	-	CUFF.395.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	8161.64	1454.85	-2.48799	-4.0912	5e-05	0.003229	yes
XLOC_000362	TCONS_00004208	-	CUFF.285.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	E_38	C_51	OK	8161.64	1454.85	-2.48799	-4.0912	5e-05	0.003229	yes
