#gene_id	transcript_id	gene	oId	cmp_ref	cmp_ref_gene	DAVID_Gene	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_000154	TCONS_00005132	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_51	C_38	OK	2293.52	4023.96	0.811054	2.55174	5e-05	0.003229	yes
XLOC_000154	TCONS_00005482	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_51	C_38	OK	2293.52	4023.96	0.811054	2.55174	5e-05	0.003229	yes
XLOC_000154	TCONS_00005908	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_51	C_38	OK	2293.52	4023.96	0.811054	2.55174	5e-05	0.003229	yes
XLOC_000154	TCONS_00005909	-	CUFF.139.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_51	C_38	OK	2293.52	4023.96	0.811054	2.55174	5e-05	0.003229	yes
XLOC_000165	TCONS_00000081	-	CUFF.190.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_51	C_38	OK	3970.86	6017.71	0.599762	1.82395	0.00115	0.0390532	yes
XLOC_000165	TCONS_00001158	-	CUFF.139.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_51	C_38	OK	3970.86	6017.71	0.599762	1.82395	0.00115	0.0390532	yes
XLOC_000165	TCONS_00003542	-	CUFF.213.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_51	C_38	OK	3970.86	6017.71	0.599762	1.82395	0.00115	0.0390532	yes
XLOC_000175	TCONS_00002433	-	CUFF.130.1	-	-	-	XLOC_000175	-	NC_088853.1:10051967-10293986	E_51	C_38	OK	13.4427	232.878	4.11468	2.63898	0.0001	0.00585342	yes
XLOC_000175	TCONS_00002434	-	CUFF.182.1	rna-XM_034463470.2	LOC105333716	LOC105333716	XLOC_000175	-	NC_088853.1:10051967-10293986	E_51	C_38	OK	13.4427	232.878	4.11468	2.63898	0.0001	0.00585342	yes
XLOC_000188	TCONS_00000086	-	CUFF.154.1	-	-	-	XLOC_000188	-	NC_088853.1:11046320-11046842	E_51	C_38	OK	69.3611	18.3788	-1.91609	-2.8669	0.00015	0.00823588	yes
XLOC_000210	TCONS_00004476	-	CUFF.219.1	rna-XM_066083178.1	LOC105347877	LOC105347877	XLOC_000210	-	NC_088853.1:12112061-12112290	E_51	C_38	OK	0	47.9144	inf	-nan	0.0001	0.00585342	yes
XLOC_000212	TCONS_00000092	-	CUFF.167.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_51	C_38	OK	2110.52	352.08	-2.58362	-2.26341	0.0012	0.0401564	yes
XLOC_000212	TCONS_00000093	-	CUFF.167.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_51	C_38	OK	2110.52	352.08	-2.58362	-2.26341	0.0012	0.0401564	yes
XLOC_000212	TCONS_00001165	-	CUFF.167.2	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_51	C_38	OK	2110.52	352.08	-2.58362	-2.26341	0.0012	0.0401564	yes
XLOC_000212	TCONS_00001799	-	CUFF.241.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_51	C_38	OK	2110.52	352.08	-2.58362	-2.26341	0.0012	0.0401564	yes
XLOC_000212	TCONS_00004477	-	CUFF.221.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_51	C_38	OK	2110.52	352.08	-2.58362	-2.26341	0.0012	0.0401564	yes
XLOC_000212	TCONS_00004895	-	CUFF.140.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_51	C_38	OK	2110.52	352.08	-2.58362	-2.26341	0.0012	0.0401564	yes
XLOC_000212	TCONS_00005916	-	CUFF.178.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_51	C_38	OK	2110.52	352.08	-2.58362	-2.26341	0.0012	0.0401564	yes
XLOC_000212	TCONS_00005917	-	CUFF.177.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	E_51	C_38	OK	2110.52	352.08	-2.58362	-2.26341	0.0012	0.0401564	yes
XLOC_000213	TCONS_00000094	-	CUFF.242.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_51	C_38	OK	293.927	60.7607	-2.27425	-5.27388	5e-05	0.003229	yes
XLOC_000213	TCONS_00004896	-	CUFF.141.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_51	C_38	OK	293.927	60.7607	-2.27425	-5.27388	5e-05	0.003229	yes
XLOC_000213	TCONS_00005139	-	CUFF.194.2	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_51	C_38	OK	293.927	60.7607	-2.27425	-5.27388	5e-05	0.003229	yes
XLOC_000217	TCONS_00000096	-	CUFF.201.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00000097	-	CUFF.172.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00000098	-	CUFF.172.3	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00001167	-	CUFF.249.2	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00001168	-	CUFF.170.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00001801	-	CUFF.249.3	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00002914	-	CUFF.249.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00003554	-	CUFF.257.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00004199	-	CUFF.174.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00004478	-	CUFF.225.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00005490	-	CUFF.202.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000217	TCONS_00005918	-	CUFF.180.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_51	C_38	OK	359.379	30.8253	-3.54332	-8.12947	5e-05	0.003229	yes
XLOC_000226	TCONS_00000105	-	CUFF.240.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_51	C_38	OK	494.187	912.221	0.884327	2.16172	0.00045	0.0194798	yes
XLOC_000226	TCONS_00002445	-	CUFF.216.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_51	C_38	OK	494.187	912.221	0.884327	2.16172	0.00045	0.0194798	yes
XLOC_000226	TCONS_00003556	-	CUFF.281.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_51	C_38	OK	494.187	912.221	0.884327	2.16172	0.00045	0.0194798	yes
XLOC_000226	TCONS_00005491	-	CUFF.231.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_51	C_38	OK	494.187	912.221	0.884327	2.16172	0.00045	0.0194798	yes
XLOC_000226	TCONS_00005919	-	CUFF.197.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_51	C_38	OK	494.187	912.221	0.884327	2.16172	0.00045	0.0194798	yes
XLOC_000245	TCONS_00005494	-	CUFF.247.1	-	-	-	XLOC_000245	-	NC_088853.1:13636423-13637707	E_51	C_38	OK	0	14.4679	inf	-nan	0.00145	0.045945	yes
XLOC_000246	TCONS_00000111	-	CUFF.286.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_51	C_38	OK	2157.32	20059.4	3.21697	14.123	5e-05	0.003229	yes
XLOC_000246	TCONS_00001175	-	CUFF.207.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_51	C_38	OK	2157.32	20059.4	3.21697	14.123	5e-05	0.003229	yes
XLOC_000246	TCONS_00001809	-	CUFF.187.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_51	C_38	OK	2157.32	20059.4	3.21697	14.123	5e-05	0.003229	yes
XLOC_000246	TCONS_00002447	-	CUFF.250.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_51	C_38	OK	2157.32	20059.4	3.21697	14.123	5e-05	0.003229	yes
XLOC_000246	TCONS_00004201	-	CUFF.201.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_51	C_38	OK	2157.32	20059.4	3.21697	14.123	5e-05	0.003229	yes
XLOC_000251	TCONS_00005142	-	CUFF.244.1	rna-XM_034465690.2	LOC105324668	LOC105324668	XLOC_000251	-	NC_088853.1:14046261-14046514	E_51	C_38	OK	0	29.9628	inf	-nan	0.0004	0.0179397	yes
XLOC_000263	TCONS_00004482	-	CUFF.289.1	rna-XM_066083687.1	LOC117687631	LOC117687631	XLOC_000263	-	NC_088853.1:14284229-14284523	E_51	C_38	OK	0	16.1146	inf	-nan	0.0013	0.0426005	yes
XLOC_000281	TCONS_00000126	-	CUFF.232.1	rna-XM_066083729.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00000127	-	CUFF.233.1	rna-XM_066083729.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00000128	-	CUFF.234.1	rna-XM_066083735.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00000129	-	CUFF.236.1	rna-XM_066083735.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00001185	-	CUFF.298.1	rna-XM_066083729.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00002456	-	CUFF.226.1	rna-XM_066083735.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00004204	-	CUFF.304.1	rna-XM_066083735.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00004484	-	CUFF.304.2	rna-XM_066083735.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00004900	-	CUFF.211.1	rna-XM_066083729.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000281	TCONS_00005924	-	CUFF.300.1	rna-XM_066083729.1	LOC105331900	LOC105331900	XLOC_000281	-	NC_088853.1:14382246-14411398	E_51	C_38	OK	3644.66	1207.65	-1.59359	-2.0722	0.00015	0.00823588	yes
XLOC_000296	TCONS_00001190	-	CUFF.248.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000296	-	NC_088853.1:14926976-14927365	E_51	C_38	OK	670.695	2645.11	1.9796	2.56396	0.00035	0.0161654	yes
XLOC_000296	TCONS_00004488	-	CUFF.319.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000296	-	NC_088853.1:14926976-14927365	E_51	C_38	OK	670.695	2645.11	1.9796	2.56396	0.00035	0.0161654	yes
XLOC_000296	TCONS_00004904	-	CUFF.286.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000296	-	NC_088853.1:14926976-14927365	E_51	C_38	OK	670.695	2645.11	1.9796	2.56396	0.00035	0.0161654	yes
XLOC_000296	TCONS_00005504	-	CUFF.321.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000296	-	NC_088853.1:14926976-14927365	E_51	C_38	OK	670.695	2645.11	1.9796	2.56396	0.00035	0.0161654	yes
XLOC_000309	TCONS_00000142	-	CUFF.262.1	rna-XM_011451675.4	LOC105344057	LOC105344057	XLOC_000309	-	NC_088853.1:15130743-15131309	E_51	C_38	OK	166.67	360.699	1.1138	2.59415	0.0001	0.00585342	yes
XLOC_000309	TCONS_00002465	-	CUFF.230.1	rna-XM_011451675.4	LOC105344057	LOC105344057	XLOC_000309	-	NC_088853.1:15130743-15131309	E_51	C_38	OK	166.67	360.699	1.1138	2.59415	0.0001	0.00585342	yes
XLOC_000326	TCONS_00000154	-	CUFF.314.1	rna-XM_066084023.1	LOC105328153	LOC105328153	XLOC_000326	-	NC_088853.1:15483388-15483696	E_51	C_38	OK	362.201	1682.91	2.21609	6.86785	5e-05	0.003229	yes
XLOC_000350	TCONS_00004496	-	CUFF.361.1	rna-XR_010713924.1	LOC136275364	LOC136275364	XLOC_000350	-	NC_088853.1:16488989-16489243	E_51	C_38	OK	0	42.8567	inf	-nan	5e-05	0.003229	yes
XLOC_000359	TCONS_00000170	-	CUFF.392.1	rna-XR_010711412.1	LOC105327837	LOC105327837	XLOC_000359	-	NC_088853.1:17260745-17261204	E_51	C_38	OK	112.388	224.421	0.997724	2.62495	5e-05	0.003229	yes
XLOC_000360	TCONS_00000171	-	CUFF.324.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	17748.2	33430.3	0.913489	2.14336	0.00045	0.0194798	yes
XLOC_000360	TCONS_00001205	-	CUFF.306.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	17748.2	33430.3	0.913489	2.14336	0.00045	0.0194798	yes
XLOC_000360	TCONS_00004500	-	CUFF.385.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	17748.2	33430.3	0.913489	2.14336	0.00045	0.0194798	yes
XLOC_000360	TCONS_00005515	-	CUFF.396.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	17748.2	33430.3	0.913489	2.14336	0.00045	0.0194798	yes
XLOC_000360	TCONS_00005940	-	CUFF.368.2	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	17748.2	33430.3	0.913489	2.14336	0.00045	0.0194798	yes
XLOC_000360	TCONS_00005941	-	CUFF.368.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	17748.2	33430.3	0.913489	2.14336	0.00045	0.0194798	yes
XLOC_000362	TCONS_00001207	-	CUFF.425.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	1329.66	5746.17	2.11154	2.99214	5e-05	0.003229	yes
XLOC_000362	TCONS_00002474	-	CUFF.395.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	1329.66	5746.17	2.11154	2.99214	5e-05	0.003229	yes
XLOC_000362	TCONS_00004208	-	CUFF.285.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	1329.66	5746.17	2.11154	2.99214	5e-05	0.003229	yes
XLOC_000362	TCONS_00005942	-	CUFF.366.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	E_51	C_38	OK	1329.66	5746.17	2.11154	2.99214	5e-05	0.003229	yes
XLOC_000382	TCONS_00002942	-	CUFF.421.1	-	-	-	XLOC_000382	-	NC_088853.1:18683719-18683997	E_51	C_38	OK	0	52.8008	inf	-nan	5e-05	0.003229	yes
XLOC_000403	TCONS_00000190	-	CUFF.421.1	rna-XM_011428894.4	LOC105328126	LOC105328126	XLOC_000403	-	NC_088853.1:20124129-20124515	E_51	C_38	OK	379.088	242.062	-0.647154	-1.90903	0.001	0.0352919	yes
XLOC_000456	TCONS_00000225	-	CUFF.472.1	rna-XM_066088432.1	LOC105333533	LOC105333533	XLOC_000456	-	NC_088853.1:21220950-21221680	E_51	C_38	OK	152.388	41.1259	-1.88963	-3.30004	5e-05	0.003229	yes
XLOC_000456	TCONS_00001857	-	CUFF.408.1	rna-XM_066088432.1	LOC105333533	LOC105333533	XLOC_000456	-	NC_088853.1:21220950-21221680	E_51	C_38	OK	152.388	41.1259	-1.88963	-3.30004	5e-05	0.003229	yes
XLOC_000467	TCONS_00000228	LOC105329193	CUFF.512.1	rna-XM_066088721.1	-	LOC105329193	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_51	C_38	OK	1483.68	408.984	-1.85906	-4.8673	5e-05	0.003229	yes
XLOC_000467	TCONS_00001239	-	CUFF.422.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_51	C_38	OK	1483.68	408.984	-1.85906	-4.8673	5e-05	0.003229	yes
XLOC_000467	TCONS_00002962	-	CUFF.516.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_51	C_38	OK	1483.68	408.984	-1.85906	-4.8673	5e-05	0.003229	yes
XLOC_000467	TCONS_00003605	-	CUFF.577.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_51	C_38	OK	1483.68	408.984	-1.85906	-4.8673	5e-05	0.003229	yes
XLOC_000467	TCONS_00004220	-	CUFF.390.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_51	C_38	OK	1483.68	408.984	-1.85906	-4.8673	5e-05	0.003229	yes
XLOC_000468	TCONS_00000229	-	CUFF.421.1	rna-XM_066085583.1	LOC136275727	LOC136275727	XLOC_000468	-	NC_088853.1:23076756-23076895	E_51	C_38	OK	427.314	0	-inf	-nan	5e-05	0.003229	yes
