#gene_id	transcript_id	gene	oId	cmp_ref	cmp_ref_gene	DAVID_Gene	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_000154	TCONS_00000075	-	CUFF.126.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00000076	-	CUFF.125.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00000077	-	CUFF.175.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00001153	-	CUFF.104.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00001154	-	CUFF.135.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00001781	-	CUFF.174.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00001782	-	CUFF.145.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00001783	-	CUFF.144.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00002428	-	CUFF.112.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00004192	-	CUFF.116.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00004466	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00004890	-	CUFF.101.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00005132	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00005482	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00005908	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000154	TCONS_00005909	-	CUFF.139.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	C_38	OK	11723.7	4023.96	-1.54274	-5.8825	5e-05	0.003229	yes
XLOC_000155	TCONS_00000078	-	CUFF.128.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_38	OK	1261.58	466.18	-1.43627	-4.31503	5e-05	0.003229	yes
XLOC_000155	TCONS_00000079	-	CUFF.128.2	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_38	OK	1261.58	466.18	-1.43627	-4.31503	5e-05	0.003229	yes
XLOC_000155	TCONS_00001155	-	CUFF.140.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_38	OK	1261.58	466.18	-1.43627	-4.31503	5e-05	0.003229	yes
XLOC_000155	TCONS_00001784	-	CUFF.147.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_38	OK	1261.58	466.18	-1.43627	-4.31503	5e-05	0.003229	yes
XLOC_000155	TCONS_00002902	-	CUFF.156.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_38	OK	1261.58	466.18	-1.43627	-4.31503	5e-05	0.003229	yes
XLOC_000155	TCONS_00003536	-	CUFF.176.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	C_38	OK	1261.58	466.18	-1.43627	-4.31503	5e-05	0.003229	yes
XLOC_000163	TCONS_00001785	-	CUFF.164.1	rna-XM_034466069.2	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	C_38	OK	18.249	141.356	2.95345	2.11588	0.00065	0.0257232	yes
XLOC_000163	TCONS_00002906	-	CUFF.172.1	rna-XM_066077138.1	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	C_38	OK	18.249	141.356	2.95345	2.11588	0.00065	0.0257232	yes
XLOC_000163	TCONS_00003540	-	CUFF.204.1	rna-XM_066077138.1	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	C_38	OK	18.249	141.356	2.95345	2.11588	0.00065	0.0257232	yes
XLOC_000165	TCONS_00000081	-	CUFF.190.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_38	C_38	OK	3817.64	6017.71	0.656533	1.94364	0.00085	0.0312921	yes
XLOC_000165	TCONS_00001158	-	CUFF.139.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_38	C_38	OK	3817.64	6017.71	0.656533	1.94364	0.00085	0.0312921	yes
XLOC_000165	TCONS_00003542	-	CUFF.213.1	rna-XM_066082295.1	LOC105317044	LOC105317044	XLOC_000165	-	NC_088853.1:8832801-8833400	E_38	C_38	OK	3817.64	6017.71	0.656533	1.94364	0.00085	0.0312921	yes
XLOC_000210	TCONS_00004476	-	CUFF.219.1	rna-XM_066083178.1	LOC105347877	LOC105347877	XLOC_000210	-	NC_088853.1:12112061-12112290	E_38	C_38	OK	0	47.9144	inf	-nan	0.0001	0.00585342	yes
XLOC_000213	TCONS_00000094	-	CUFF.242.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	C_38	OK	164.219	60.7607	-1.43441	-3.178	5e-05	0.003229	yes
XLOC_000213	TCONS_00004896	-	CUFF.141.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	C_38	OK	164.219	60.7607	-1.43441	-3.178	5e-05	0.003229	yes
XLOC_000213	TCONS_00005139	-	CUFF.194.2	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	C_38	OK	164.219	60.7607	-1.43441	-3.178	5e-05	0.003229	yes
XLOC_000224	TCONS_00000104	-	CUFF.271.1	rna-XM_011434249.4	LOC105331878	LOC105331878	XLOC_000224	-	NC_088853.1:12691840-12692190	E_38	C_38	OK	177.817	73.0412	-1.28361	-2.41837	0.0005	0.0210632	yes
XLOC_000273	TCONS_00002453	-	CUFF.285.1	rna-XM_011442804.3	LOC105337877	LOC105337877	XLOC_000273	-	NC_088853.1:14332503-14333889	E_38	C_38	OK	605.078	7.70231	-6.29569	-8.55178	5e-05	0.003229	yes
XLOC_000296	TCONS_00001190	-	CUFF.248.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000296	-	NC_088853.1:14926976-14927365	E_38	C_38	OK	972.486	2645.11	1.44358	2.13372	0.00105	0.0366472	yes
XLOC_000296	TCONS_00004488	-	CUFF.319.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000296	-	NC_088853.1:14926976-14927365	E_38	C_38	OK	972.486	2645.11	1.44358	2.13372	0.00105	0.0366472	yes
XLOC_000296	TCONS_00004904	-	CUFF.286.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000296	-	NC_088853.1:14926976-14927365	E_38	C_38	OK	972.486	2645.11	1.44358	2.13372	0.00105	0.0366472	yes
XLOC_000296	TCONS_00005504	-	CUFF.321.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000296	-	NC_088853.1:14926976-14927365	E_38	C_38	OK	972.486	2645.11	1.44358	2.13372	0.00105	0.0366472	yes
XLOC_000297	TCONS_00001824	-	CUFF.225.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000297	-	NC_088853.1:14930110-14931241	E_38	C_38	OK	136.627	38.2454	-1.83689	-3.52848	5e-05	0.003229	yes
XLOC_000297	TCONS_00002460	-	CUFF.322.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000297	-	NC_088853.1:14930110-14931241	E_38	C_38	OK	136.627	38.2454	-1.83689	-3.52848	5e-05	0.003229	yes
XLOC_000298	TCONS_00002461	-	CUFF.288.1	rna-XR_899591.4	LOC105324587	LOC105324587	XLOC_000298	-	NC_088853.1:14933291-14934251	E_38	C_38	OK	303.18	95.2036	-1.67109	-2.30309	0.0009	0.0326446	yes
XLOC_000298	TCONS_00005505	-	CUFF.322.2	rna-XR_899591.4	LOC105324587	LOC105324587	XLOC_000298	-	NC_088853.1:14933291-14934251	E_38	C_38	OK	303.18	95.2036	-1.67109	-2.30309	0.0009	0.0326446	yes
XLOC_000298	TCONS_00005927	-	CUFF.286.2	rna-XR_899591.4	LOC105324587	LOC105324587	XLOC_000298	-	NC_088853.1:14933291-14934251	E_38	C_38	OK	303.18	95.2036	-1.67109	-2.30309	0.0009	0.0326446	yes
XLOC_000306	TCONS_00002463	-	CUFF.252.1	-	-	-	XLOC_000306	-	NC_088853.1:15084952-15086160	E_38	C_38	OK	404.412	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000306	TCONS_00005508	-	CUFF.305.1	-	-	-	XLOC_000306	-	NC_088853.1:15084952-15086160	E_38	C_38	OK	404.412	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000307	TCONS_00002464	-	CUFF.344.2	rna-XR_004600505.2	LOC117687654	LOC117687654	XLOC_000307	-	NC_088853.1:15095341-15095581	E_38	C_38	OK	553.43	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000359	TCONS_00000170	-	CUFF.392.1	rna-XR_010711412.1	LOC105327837	LOC105327837	XLOC_000359	-	NC_088853.1:17260745-17261204	E_38	C_38	OK	342.87	224.421	-0.611454	-1.92591	0.00125	0.0413561	yes
XLOC_000379	TCONS_00000178	-	CUFF.297.1	rna-XM_011449169.4	LOC105342276	LOC105342276	XLOC_000379	-	NC_088853.1:18587757-18588709	E_38	C_38	OK	518.796	1357.9	1.38814	2.97831	5e-05	0.003229	yes
XLOC_000379	TCONS_00003591	-	CUFF.445.1	rna-XM_011449169.4	LOC105342276	LOC105342276	XLOC_000379	-	NC_088853.1:18587757-18588709	E_38	C_38	OK	518.796	1357.9	1.38814	2.97831	5e-05	0.003229	yes
XLOC_000379	TCONS_00004501	-	CUFF.400.1	rna-XM_011449169.4	LOC105342276	LOC105342276	XLOC_000379	-	NC_088853.1:18587757-18588709	E_38	C_38	OK	518.796	1357.9	1.38814	2.97831	5e-05	0.003229	yes
XLOC_000379	TCONS_00004907	-	CUFF.364.1	rna-XM_011449169.4	LOC105342276	LOC105342276	XLOC_000379	-	NC_088853.1:18587757-18588709	E_38	C_38	OK	518.796	1357.9	1.38814	2.97831	5e-05	0.003229	yes
XLOC_000380	TCONS_00000179	-	CUFF.381.1	rna-XM_011449169.4	LOC105342276	LOC105342276	XLOC_000380	-	NC_088853.1:18589733-18591082	E_38	C_38	OK	78.5568	259.906	1.72618	2.86663	5e-05	0.003229	yes
XLOC_000380	TCONS_00003592	-	CUFF.446.1	rna-XM_011449169.4	LOC105342276	LOC105342276	XLOC_000380	-	NC_088853.1:18589733-18591082	E_38	C_38	OK	78.5568	259.906	1.72618	2.86663	5e-05	0.003229	yes
XLOC_000467	TCONS_00000228	LOC105329193	CUFF.512.1	rna-XM_066088721.1	-	LOC105329193	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_38	C_38	OK	911.137	408.984	-1.15562	-2.91545	5e-05	0.003229	yes
XLOC_000467	TCONS_00001239	-	CUFF.422.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_38	C_38	OK	911.137	408.984	-1.15562	-2.91545	5e-05	0.003229	yes
XLOC_000467	TCONS_00002962	-	CUFF.516.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_38	C_38	OK	911.137	408.984	-1.15562	-2.91545	5e-05	0.003229	yes
XLOC_000467	TCONS_00003605	-	CUFF.577.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_38	C_38	OK	911.137	408.984	-1.15562	-2.91545	5e-05	0.003229	yes
XLOC_000467	TCONS_00004220	-	CUFF.390.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	E_38	C_38	OK	911.137	408.984	-1.15562	-2.91545	5e-05	0.003229	yes
XLOC_000598	TCONS_00002995	-	CUFF.659.1	rna-XM_066066615.1	LOC105321640	LOC105321640	XLOC_000598	-	NC_088853.1:36861854-36862014	E_38	C_38	OK	0	107.544	inf	-nan	0.0011	0.03785	yes
XLOC_000609	TCONS_00000285	-	CUFF.549.1	rna-XM_011445646.4	LOC105339868	LOC105339868	XLOC_000609	-	NC_088853.1:37520476-37522163	E_38	C_38	OK	642.644	1595.22	1.31166	2.15712	0.00105	0.0366472	yes
XLOC_000609	TCONS_00001894	-	CUFF.597.1	rna-XM_011445646.4	LOC105339868	LOC105339868	XLOC_000609	-	NC_088853.1:37520476-37522163	E_38	C_38	OK	642.644	1595.22	1.31166	2.15712	0.00105	0.0366472	yes
XLOC_000609	TCONS_00004534	-	CUFF.594.1	rna-XM_011445646.4	LOC105339868	LOC105339868	XLOC_000609	-	NC_088853.1:37520476-37522163	E_38	C_38	OK	642.644	1595.22	1.31166	2.15712	0.00105	0.0366472	yes
XLOC_000632	TCONS_00000291	-	CUFF.526.1	rna-XM_066067469.1	LOC105327327	LOC105327327	XLOC_000632	-	NC_088853.1:41924044-41924538	E_38	C_38	OK	131.202	19.3487	-2.76148	-1.15085	0.0007	0.0271326	yes
XLOC_000632	TCONS_00001279	-	CUFF.698.1	rna-XM_066067469.1	LOC105327327	LOC105327327	XLOC_000632	-	NC_088853.1:41924044-41924538	E_38	C_38	OK	131.202	19.3487	-2.76148	-1.15085	0.0007	0.0271326	yes
XLOC_000632	TCONS_00001899	-	CUFF.619.1	rna-XM_066067469.1	LOC105327327	LOC105327327	XLOC_000632	-	NC_088853.1:41924044-41924538	E_38	C_38	OK	131.202	19.3487	-2.76148	-1.15085	0.0007	0.0271326	yes
XLOC_000632	TCONS_00003676	-	CUFF.653.1	rna-XM_066067469.1	LOC105327327	LOC105327327	XLOC_000632	-	NC_088853.1:41924044-41924538	E_38	C_38	OK	131.202	19.3487	-2.76148	-1.15085	0.0007	0.0271326	yes
XLOC_000640	TCONS_00000295	-	CUFF.635.1	rna-XM_034464062.2	LOC117687481	LOC117687481	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00000296	-	CUFF.473.1	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00000297	-	CUFF.537.1	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00000298	-	CUFF.536.1	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00001281	-	CUFF.543.1	rna-XM_034464062.2	LOC117687481	LOC117687481	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00001282	-	CUFF.543.3	rna-XM_034464062.2	LOC117687481	LOC117687481	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00001283	-	CUFF.625.1	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00001900	-	CUFF.624.1	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00002514	-	CUFF.663.2	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00003010	-	CUFF.719.1	rna-XM_034464062.2	LOC117687481	LOC117687481	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00003011	-	CUFF.719.2	rna-XM_034464062.2	LOC117687481	LOC117687481	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00003012	-	CUFF.708.1	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00004241	-	CUFF.521.1	rna-XM_034464062.2	LOC117687481	LOC117687481	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00004928	-	CUFF.472.1	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00005551	-	CUFF.663.1	rna-XM_020071043.3	LOC105337230	LOC105337230	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000640	TCONS_00005969	-	CUFF.614.1	rna-XM_034464062.2	LOC117687481	LOC117687481	XLOC_000640	-	NC_088853.1:42185390-42210999	E_38	C_38	OK	2486.94	612.593	-2.02137	-4.02944	5e-05	0.003229	yes
XLOC_000643	TCONS_00000299	-	CUFF.794.1	rna-XM_066086401.1	LOC136275927	LOC136275927	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00000300	-	CUFF.539.1	rna-XM_066086401.1	LOC136275927	LOC136275927	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00000301	-	CUFF.524.1	rna-XM_066079371.1	LOC136273810	LOC136273810	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00001284	-	CUFF.664.2	rna-XM_066086401.1	LOC136275927	LOC136275927	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00001285	-	CUFF.532.1	rna-XM_066079371.1	LOC136273810	LOC136273810	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00001901	-	CUFF.628.1	rna-XM_066079371.1	LOC136273810	LOC136273810	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00001902	-	CUFF.522.2	rna-XM_066086401.1	LOC136275927	LOC136275927	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00001903	-	CUFF.628.2	rna-XM_066079371.1	LOC136273810	LOC136273810	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00002515	-	CUFF.712.1	rna-XM_066079371.1	LOC136273810	LOC136273810	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00002516	-	CUFF.507.1	rna-XM_066079371.1	LOC136273810	LOC136273810	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00003682	-	CUFF.786.1	rna-XM_066086396.1	LOC136275924	LOC136275924	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000643	TCONS_00005552	-	CUFF.664.1	rna-XM_066079371.1	LOC136273810	LOC136273810	XLOC_000643	-	NC_088853.1:42220667-42237654	E_38	C_38	OK	211.67	69.2793	-1.61132	-2.90739	5e-05	0.003229	yes
XLOC_000655	TCONS_00000311	-	CUFF.557.1	rna-XM_066079442.1	LOC136273832	LOC136273832	XLOC_000655	-	NC_088853.1:44149124-44149546	E_38	C_38	OK	225.324	621.64	1.46408	2.56282	5e-05	0.003229	yes
XLOC_000655	TCONS_00004930	-	CUFF.493.1	rna-XM_066079442.1	LOC136273832	LOC136273832	XLOC_000655	-	NC_088853.1:44149124-44149546	E_38	C_38	OK	225.324	621.64	1.46408	2.56282	5e-05	0.003229	yes
XLOC_000655	TCONS_00005177	-	CUFF.621.1	rna-XM_066079442.1	LOC136273832	LOC136273832	XLOC_000655	-	NC_088853.1:44149124-44149546	E_38	C_38	OK	225.324	621.64	1.46408	2.56282	5e-05	0.003229	yes
XLOC_000869	TCONS_00000449	-	CUFF.750.1	-	-	-	XLOC_000869	-	NC_088853.1:51154967-51155814	E_38	C_38	OK	2750.71	5395.82	0.972035	2.78859	5e-05	0.003229	yes
XLOC_000869	TCONS_00000450	-	CUFF.638.1	-	-	-	XLOC_000869	-	NC_088853.1:51154967-51155814	E_38	C_38	OK	2750.71	5395.82	0.972035	2.78859	5e-05	0.003229	yes
XLOC_000869	TCONS_00000451	-	CUFF.752.1	-	-	-	XLOC_000869	-	NC_088853.1:51154967-51155814	E_38	C_38	OK	2750.71	5395.82	0.972035	2.78859	5e-05	0.003229	yes
XLOC_000869	TCONS_00001967	-	CUFF.892.1	-	-	-	XLOC_000869	-	NC_088853.1:51154967-51155814	E_38	C_38	OK	2750.71	5395.82	0.972035	2.78859	5e-05	0.003229	yes
XLOC_000869	TCONS_00002575	-	CUFF.736.1	-	-	-	XLOC_000869	-	NC_088853.1:51154967-51155814	E_38	C_38	OK	2750.71	5395.82	0.972035	2.78859	5e-05	0.003229	yes
XLOC_000869	TCONS_00002576	-	CUFF.735.1	-	-	-	XLOC_000869	-	NC_088853.1:51154967-51155814	E_38	C_38	OK	2750.71	5395.82	0.972035	2.78859	5e-05	0.003229	yes
XLOC_000869	TCONS_00003738	-	CUFF.780.1	-	-	-	XLOC_000869	-	NC_088853.1:51154967-51155814	E_38	C_38	OK	2750.71	5395.82	0.972035	2.78859	5e-05	0.003229	yes
