#gene_id	transcript_id	gene	oId	cmp_ref	cmp_ref_gene	DAVID_Gene	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_000154	TCONS_00002428	-	CUFF.112.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	C_38	C_51	OK	4023.96	2297.35	-0.808642	-2.48211	5e-05	0.003229	yes
XLOC_000154	TCONS_00004192	-	CUFF.116.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	C_38	C_51	OK	4023.96	2297.35	-0.808642	-2.48211	5e-05	0.003229	yes
XLOC_000154	TCONS_00004466	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	C_38	C_51	OK	4023.96	2297.35	-0.808642	-2.48211	5e-05	0.003229	yes
XLOC_000154	TCONS_00004890	-	CUFF.101.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	C_38	C_51	OK	4023.96	2297.35	-0.808642	-2.48211	5e-05	0.003229	yes
XLOC_000154	TCONS_00005132	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	C_38	C_51	OK	4023.96	2297.35	-0.808642	-2.48211	5e-05	0.003229	yes
XLOC_000154	TCONS_00005482	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	C_38	C_51	OK	4023.96	2297.35	-0.808642	-2.48211	5e-05	0.003229	yes
XLOC_000154	TCONS_00005908	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	C_38	C_51	OK	4023.96	2297.35	-0.808642	-2.48211	5e-05	0.003229	yes
XLOC_000154	TCONS_00005909	-	CUFF.139.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	C_38	C_51	OK	4023.96	2297.35	-0.808642	-2.48211	5e-05	0.003229	yes
XLOC_000172	TCONS_00003544	-	CUFF.220.1	rna-XM_066082380.1	LOC105331402	LOC105331402	XLOC_000172	-	NC_088853.1:9141993-9142918	C_38	C_51	OK	0	574.387	inf	-nan	5e-05	0.003229	yes
XLOC_000212	TCONS_00000092	-	CUFF.167.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	C_38	C_51	OK	352.08	9247.45	4.71508	4.28403	5e-05	0.003229	yes
XLOC_000212	TCONS_00000093	-	CUFF.167.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	C_38	C_51	OK	352.08	9247.45	4.71508	4.28403	5e-05	0.003229	yes
XLOC_000212	TCONS_00001165	-	CUFF.167.2	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	C_38	C_51	OK	352.08	9247.45	4.71508	4.28403	5e-05	0.003229	yes
XLOC_000212	TCONS_00001799	-	CUFF.241.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	C_38	C_51	OK	352.08	9247.45	4.71508	4.28403	5e-05	0.003229	yes
XLOC_000212	TCONS_00004477	-	CUFF.221.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	C_38	C_51	OK	352.08	9247.45	4.71508	4.28403	5e-05	0.003229	yes
XLOC_000212	TCONS_00004895	-	CUFF.140.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	C_38	C_51	OK	352.08	9247.45	4.71508	4.28403	5e-05	0.003229	yes
XLOC_000212	TCONS_00005916	-	CUFF.178.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	C_38	C_51	OK	352.08	9247.45	4.71508	4.28403	5e-05	0.003229	yes
XLOC_000212	TCONS_00005917	-	CUFF.177.1	rna-XR_010711334.1	LOC105326185	LOC105326185	XLOC_000212	-	NC_088853.1:12377119-12379147	C_38	C_51	OK	352.08	9247.45	4.71508	4.28403	5e-05	0.003229	yes
XLOC_000213	TCONS_00000094	-	CUFF.242.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	C_38	C_51	OK	60.7607	892.23	3.87621	9.41441	5e-05	0.003229	yes
XLOC_000213	TCONS_00004896	-	CUFF.141.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	C_38	C_51	OK	60.7607	892.23	3.87621	9.41441	5e-05	0.003229	yes
XLOC_000213	TCONS_00005139	-	CUFF.194.2	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	C_38	C_51	OK	60.7607	892.23	3.87621	9.41441	5e-05	0.003229	yes
XLOC_000214	TCONS_00004897	-	CUFF.142.1	rna-XR_010711336.1	LOC136273141	LOC136273141	XLOC_000214	-	NC_088853.1:12394922-12395659	C_38	C_51	OK	14.3826	130.341	3.1799	4.7326	0.0001	0.00585342	yes
XLOC_000217	TCONS_00000096	-	CUFF.201.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00000097	-	CUFF.172.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00000098	-	CUFF.172.3	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00001167	-	CUFF.249.2	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00001168	-	CUFF.170.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00001801	-	CUFF.249.3	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00002914	-	CUFF.249.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00003554	-	CUFF.257.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00004199	-	CUFF.174.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00004478	-	CUFF.225.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00005490	-	CUFF.202.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000217	TCONS_00005918	-	CUFF.180.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	C_38	C_51	OK	30.8253	666.797	4.43506	10.2553	5e-05	0.003229	yes
XLOC_000226	TCONS_00000105	-	CUFF.240.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	C_38	C_51	OK	912.221	431.294	-1.08071	-2.89517	5e-05	0.003229	yes
XLOC_000226	TCONS_00002445	-	CUFF.216.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	C_38	C_51	OK	912.221	431.294	-1.08071	-2.89517	5e-05	0.003229	yes
XLOC_000226	TCONS_00003556	-	CUFF.281.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	C_38	C_51	OK	912.221	431.294	-1.08071	-2.89517	5e-05	0.003229	yes
XLOC_000226	TCONS_00005491	-	CUFF.231.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	C_38	C_51	OK	912.221	431.294	-1.08071	-2.89517	5e-05	0.003229	yes
XLOC_000226	TCONS_00005919	-	CUFF.197.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	C_38	C_51	OK	912.221	431.294	-1.08071	-2.89517	5e-05	0.003229	yes
XLOC_000245	TCONS_00005494	-	CUFF.247.1	-	-	-	XLOC_000245	-	NC_088853.1:13636423-13637707	C_38	C_51	OK	14.4679	0	-inf	-nan	0.00135	0.0437667	yes
XLOC_000246	TCONS_00000111	-	CUFF.286.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	C_38	C_51	OK	20059.4	1400.95	-3.8398	-16.1097	5e-05	0.003229	yes
XLOC_000246	TCONS_00001175	-	CUFF.207.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	C_38	C_51	OK	20059.4	1400.95	-3.8398	-16.1097	5e-05	0.003229	yes
XLOC_000246	TCONS_00001809	-	CUFF.187.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	C_38	C_51	OK	20059.4	1400.95	-3.8398	-16.1097	5e-05	0.003229	yes
XLOC_000246	TCONS_00002447	-	CUFF.250.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	C_38	C_51	OK	20059.4	1400.95	-3.8398	-16.1097	5e-05	0.003229	yes
XLOC_000246	TCONS_00004201	-	CUFF.201.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	C_38	C_51	OK	20059.4	1400.95	-3.8398	-16.1097	5e-05	0.003229	yes
XLOC_000290	TCONS_00002458	-	CUFF.240.1	rna-XM_034464519.2	LOC105324591	LOC105324591	XLOC_000290	-	NC_088853.1:14896716-14897021	C_38	C_51	OK	88.0232	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000290	TCONS_00005925	-	CUFF.280.1	rna-XM_034464519.2	LOC105324591	LOC105324591	XLOC_000290	-	NC_088853.1:14896716-14897021	C_38	C_51	OK	88.0232	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000300	TCONS_00001191	-	CUFF.250.1	rna-XR_004600498.2	LOC117687648	LOC117687648	XLOC_000300	-	NC_088853.1:14978175-14979921	C_38	C_51	OK	229.338	1738.08	2.92195	3.13567	0.0002	0.0104139	yes
XLOC_000300	TCONS_00001825	-	CUFF.338.1	rna-XR_004600498.2	LOC117687648	LOC117687648	XLOC_000300	-	NC_088853.1:14978175-14979921	C_38	C_51	OK	229.338	1738.08	2.92195	3.13567	0.0002	0.0104139	yes
XLOC_000300	TCONS_00003570	-	CUFF.354.1	rna-XR_004600498.2	LOC117687648	LOC117687648	XLOC_000300	-	NC_088853.1:14978175-14979921	C_38	C_51	OK	229.338	1738.08	2.92195	3.13567	0.0002	0.0104139	yes
XLOC_000319	TCONS_00002932	-	CUFF.357.1	-	-	-	XLOC_000319	-	NC_088853.1:15418415-15418982	C_38	C_51	OK	0	254.768	inf	-nan	5e-05	0.003229	yes
XLOC_000326	TCONS_00000154	-	CUFF.314.1	rna-XM_066084023.1	LOC105328153	LOC105328153	XLOC_000326	-	NC_088853.1:15483388-15483696	C_38	C_51	OK	1682.91	551.367	-1.60987	-5.46035	5e-05	0.003229	yes
XLOC_000358	TCONS_00004499	-	CUFF.379.1	rna-XM_011414353.4	LOC105317645	LOC105317645	XLOC_000358	-	NC_088853.1:17147889-17148080	C_38	C_51	OK	186.942	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000360	TCONS_00000171	-	CUFF.324.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	33430.3	15730.5	-1.08759	-2.36314	5e-05	0.003229	yes
XLOC_000360	TCONS_00001205	-	CUFF.306.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	33430.3	15730.5	-1.08759	-2.36314	5e-05	0.003229	yes
XLOC_000360	TCONS_00004500	-	CUFF.385.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	33430.3	15730.5	-1.08759	-2.36314	5e-05	0.003229	yes
XLOC_000360	TCONS_00005515	-	CUFF.396.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	33430.3	15730.5	-1.08759	-2.36314	5e-05	0.003229	yes
XLOC_000360	TCONS_00005940	-	CUFF.368.2	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	33430.3	15730.5	-1.08759	-2.36314	5e-05	0.003229	yes
XLOC_000360	TCONS_00005941	-	CUFF.368.1	rna-XM_011428477.4	LOC105327836	LOC105327836	XLOC_000360	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	33430.3	15730.5	-1.08759	-2.36314	5e-05	0.003229	yes
XLOC_000362	TCONS_00001207	-	CUFF.425.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	5746.17	1454.85	-1.98173	-3.13466	5e-05	0.003229	yes
XLOC_000362	TCONS_00002474	-	CUFF.395.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	5746.17	1454.85	-1.98173	-3.13466	5e-05	0.003229	yes
XLOC_000362	TCONS_00004208	-	CUFF.285.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	5746.17	1454.85	-1.98173	-3.13466	5e-05	0.003229	yes
XLOC_000362	TCONS_00005942	-	CUFF.366.1	rna-XR_900107.4	LOC105327834	LOC105327834	XLOC_000362	-	NC_088853.1:17268063-17310348	C_38	C_51	OK	5746.17	1454.85	-1.98173	-3.13466	5e-05	0.003229	yes
XLOC_000380	TCONS_00000179	-	CUFF.381.1	rna-XM_011449169.4	LOC105342276	LOC105342276	XLOC_000380	-	NC_088853.1:18589733-18591082	C_38	C_51	OK	259.906	112.047	-1.21389	-2.27692	0.0004	0.0179397	yes
XLOC_000380	TCONS_00003592	-	CUFF.446.1	rna-XM_011449169.4	LOC105342276	LOC105342276	XLOC_000380	-	NC_088853.1:18589733-18591082	C_38	C_51	OK	259.906	112.047	-1.21389	-2.27692	0.0004	0.0179397	yes
XLOC_000467	TCONS_00000228	LOC105329193	CUFF.512.1	rna-XM_066088721.1	-	LOC105329193	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	C_38	C_51	OK	408.984	1631.81	1.99636	5.1824	5e-05	0.003229	yes
XLOC_000467	TCONS_00001239	-	CUFF.422.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	C_38	C_51	OK	408.984	1631.81	1.99636	5.1824	5e-05	0.003229	yes
XLOC_000467	TCONS_00002962	-	CUFF.516.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	C_38	C_51	OK	408.984	1631.81	1.99636	5.1824	5e-05	0.003229	yes
XLOC_000467	TCONS_00003605	-	CUFF.577.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	C_38	C_51	OK	408.984	1631.81	1.99636	5.1824	5e-05	0.003229	yes
XLOC_000467	TCONS_00004220	-	CUFF.390.1	rna-XM_034466104.2	LOC105329171	LOC105329171	XLOC_000467	LOC105329193	NC_088853.1:23070098-23072736	C_38	C_51	OK	408.984	1631.81	1.99636	5.1824	5e-05	0.003229	yes
XLOC_000468	TCONS_00000229	-	CUFF.421.1	rna-XM_066085583.1	LOC136275727	LOC136275727	XLOC_000468	-	NC_088853.1:23076756-23076895	C_38	C_51	OK	0	187.009	inf	-nan	0.0009	0.0326446	yes
XLOC_000496	TCONS_00000243	-	CUFF.410.2	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00000244	-	CUFF.464.2	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00000245	-	CUFF.539.2	rna-XR_010711757.1	LOC105329224	LOC105329224	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00001250	-	CUFF.530.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00001252	-	CUFF.597.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00001254	-	CUFF.634.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00001868	-	CUFF.539.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00002490	-	CUFF.447.1	rna-XM_066089308.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00003615	-	CUFF.617.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00003618	-	CUFF.650.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00003619	-	CUFF.634.2	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00004224	-	CUFF.516.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00004225	-	CUFF.426.2	rna-XM_066089308.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00004514	-	CUFF.523.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00004915	-	CUFF.410.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00004916	-	CUFF.410.3	rna-XR_010711757.1	LOC105329224	LOC105329224	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00005161	-	CUFF.492.2	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000496	TCONS_00005162	-	CUFF.574.1	rna-XM_066089310.1	LOC105327823	LOC105327823	XLOC_000496	-	NC_088853.1:26096542-26182639	C_38	C_51	OK	1004.26	5396.48	2.42588	6.29179	5e-05	0.003229	yes
XLOC_000502	TCONS_00000247	-	CUFF.418.1	rna-XM_011435684.3	LOC105332939	LOC105332939	XLOC_000502	-	NC_088853.1:26199788-26205676	C_38	C_51	OK	123.149	2702.07	4.45558	6.25356	5e-05	0.003229	yes
XLOC_000502	TCONS_00000248	-	CUFF.455.1	rna-XM_011435684.3	LOC105332939	LOC105332939	XLOC_000502	-	NC_088853.1:26199788-26205676	C_38	C_51	OK	123.149	2702.07	4.45558	6.25356	5e-05	0.003229	yes
XLOC_000502	TCONS_00003620	-	CUFF.622.1	rna-XM_011435684.3	LOC105332939	LOC105332939	XLOC_000502	-	NC_088853.1:26199788-26205676	C_38	C_51	OK	123.149	2702.07	4.45558	6.25356	5e-05	0.003229	yes
XLOC_000503	TCONS_00000249	-	CUFF.582.1	rna-XM_011435684.3	LOC105332939	LOC105332939	XLOC_000503	-	NC_088853.1:26199788-26205676	C_38	C_51	OK	163.301	1772.81	3.44043	3.41727	5e-05	0.003229	yes
XLOC_000503	TCONS_00001255	-	CUFF.454.1	rna-XM_011435684.3	LOC105332939	LOC105332939	XLOC_000503	-	NC_088853.1:26199788-26205676	C_38	C_51	OK	163.301	1772.81	3.44043	3.41727	5e-05	0.003229	yes
XLOC_000503	TCONS_00001256	-	CUFF.454.2	rna-XM_011435684.3	LOC105332939	LOC105332939	XLOC_000503	-	NC_088853.1:26199788-26205676	C_38	C_51	OK	163.301	1772.81	3.44043	3.41727	5e-05	0.003229	yes
XLOC_000503	TCONS_00001870	-	CUFF.565.1	rna-XM_011435684.3	LOC105332939	LOC105332939	XLOC_000503	-	NC_088853.1:26199788-26205676	C_38	C_51	OK	163.301	1772.81	3.44043	3.41727	5e-05	0.003229	yes
