#gene_id	transcript_id	gene	oId	cmp_ref	cmp_ref_gene	DAVID_Gene	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_000032	TCONS_00003507	-	CUFF.37.1	-	-	-	XLOC_000032	-	NC_088853.1:3009591-3010053	E_38	E_51	OK	97.0228	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000033	TCONS_00002865	-	CUFF.38.1	-	-	-	XLOC_000033	-	NC_088853.1:3010594-3010791	E_38	E_51	OK	73.6739	0	-inf	-nan	0.00015	0.00823588	yes
XLOC_000106	TCONS_00002416	-	CUFF.59.1	rna-XR_010711290.1	LOC105330869	LOC105330869	XLOC_000106	-	NC_088853.1:5002582-5004137	E_38	E_51	OK	216.733	18.2564	-3.56945	-4.3126	5e-05	0.003229	yes
XLOC_000106	TCONS_00002417	-	CUFF.86.1	rna-XR_010711290.1	LOC105330869	LOC105330869	XLOC_000106	-	NC_088853.1:5002582-5004137	E_38	E_51	OK	216.733	18.2564	-3.56945	-4.3126	5e-05	0.003229	yes
XLOC_000106	TCONS_00005476	-	CUFF.92.1	rna-XR_010711290.1	LOC105330869	LOC105330869	XLOC_000106	-	NC_088853.1:5002582-5004137	E_38	E_51	OK	216.733	18.2564	-3.56945	-4.3126	5e-05	0.003229	yes
XLOC_000145	TCONS_00000066	-	CUFF.90.1	rna-XM_011423900.4	LOC105324739	LOC105324739	XLOC_000145	-	NC_088853.1:5679919-5680307	E_38	E_51	OK	50.0707	235.208	2.2319	4.26278	5e-05	0.003229	yes
XLOC_000154	TCONS_00000075	-	CUFF.126.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00000076	-	CUFF.125.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00000077	-	CUFF.175.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00001153	-	CUFF.104.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00001154	-	CUFF.135.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00001781	-	CUFF.174.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00001782	-	CUFF.145.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00001783	-	CUFF.144.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00002428	-	CUFF.112.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00004192	-	CUFF.116.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00004466	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00004890	-	CUFF.101.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00005132	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00005482	-	CUFF.155.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00005908	-	CUFF.137.1	-	-	-	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000154	TCONS_00005909	-	CUFF.139.1	rna-XR_010713040.1	LOC117687695	LOC117687695	XLOC_000154	-	NC_088853.1:6613248-6618949	E_38	E_51	OK	11723.7	2293.52	-2.35379	-7.86234	5e-05	0.003229	yes
XLOC_000155	TCONS_00000078	-	CUFF.128.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	E_51	OK	1261.58	587.097	-1.10356	-3.41478	5e-05	0.003229	yes
XLOC_000155	TCONS_00000079	-	CUFF.128.2	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	E_51	OK	1261.58	587.097	-1.10356	-3.41478	5e-05	0.003229	yes
XLOC_000155	TCONS_00001155	-	CUFF.140.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	E_51	OK	1261.58	587.097	-1.10356	-3.41478	5e-05	0.003229	yes
XLOC_000155	TCONS_00001784	-	CUFF.147.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	E_51	OK	1261.58	587.097	-1.10356	-3.41478	5e-05	0.003229	yes
XLOC_000155	TCONS_00002902	-	CUFF.156.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	E_51	OK	1261.58	587.097	-1.10356	-3.41478	5e-05	0.003229	yes
XLOC_000155	TCONS_00003536	-	CUFF.176.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000155	-	NC_088853.1:6623142-6624117	E_38	E_51	OK	1261.58	587.097	-1.10356	-3.41478	5e-05	0.003229	yes
XLOC_000158	TCONS_00002431	-	CUFF.143.1	rna-XM_066084885.1	LOC105326912	LOC105326912	XLOC_000158	-	NC_088853.1:6637978-6638723	E_38	E_51	OK	70.3596	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000163	TCONS_00001785	-	CUFF.164.1	rna-XM_034466069.2	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	E_51	OK	18.249	342.325	4.22948	3.38187	5e-05	0.003229	yes
XLOC_000163	TCONS_00002906	-	CUFF.172.1	rna-XM_066077138.1	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	E_51	OK	18.249	342.325	4.22948	3.38187	5e-05	0.003229	yes
XLOC_000163	TCONS_00003540	-	CUFF.204.1	rna-XM_066077138.1	LOC117688234	LOC117688234	XLOC_000163	-	NC_088853.1:7842202-7842736	E_38	E_51	OK	18.249	342.325	4.22948	3.38187	5e-05	0.003229	yes
XLOC_000175	TCONS_00002433	-	CUFF.130.1	-	-	-	XLOC_000175	-	NC_088853.1:10051967-10293986	E_38	E_51	OK	547.504	13.4427	-5.34798	-3.61188	0.0001	0.00585342	yes
XLOC_000175	TCONS_00002434	-	CUFF.182.1	rna-XM_034463470.2	LOC105333716	LOC105333716	XLOC_000175	-	NC_088853.1:10051967-10293986	E_38	E_51	OK	547.504	13.4427	-5.34798	-3.61188	0.0001	0.00585342	yes
XLOC_000183	TCONS_00001790	-	CUFF.202.1	-	-	-	XLOC_000183	-	NC_088853.1:10757577-10757836	E_38	E_51	OK	0	31.0015	inf	-nan	0.00015	0.00823588	yes
XLOC_000203	TCONS_00000091	-	CUFF.161.1	rna-XM_066083104.1	LOC105340251	LOC105340251	XLOC_000203	-	NC_088853.1:11806318-11806446	E_38	E_51	OK	0	243.039	inf	-nan	0.00115	0.0390532	yes
XLOC_000213	TCONS_00000094	-	CUFF.242.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	E_51	OK	164.219	293.927	0.839839	2.50172	5e-05	0.003229	yes
XLOC_000213	TCONS_00004896	-	CUFF.141.1	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	E_51	OK	164.219	293.927	0.839839	2.50172	5e-05	0.003229	yes
XLOC_000213	TCONS_00005139	-	CUFF.194.2	rna-XR_004599034.2	LOC105325371	LOC105325371	XLOC_000213	-	NC_088853.1:12384255-12385752	E_38	E_51	OK	164.219	293.927	0.839839	2.50172	5e-05	0.003229	yes
XLOC_000216	TCONS_00000095	-	CUFF.170.1	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	E_51	OK	3.98914	32.9509	3.04617	2.34994	0.00025	0.0124279	yes
XLOC_000216	TCONS_00001166	-	CUFF.253.2	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	E_51	OK	3.98914	32.9509	3.04617	2.34994	0.00025	0.0124279	yes
XLOC_000216	TCONS_00001800	-	CUFF.212.1	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	E_51	OK	3.98914	32.9509	3.04617	2.34994	0.00025	0.0124279	yes
XLOC_000216	TCONS_00002913	-	CUFF.253.3	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	E_51	OK	3.98914	32.9509	3.04617	2.34994	0.00025	0.0124279	yes
XLOC_000216	TCONS_00003553	-	CUFF.253.1	rna-XM_066085141.1	LOC136275568	LOC136275568	XLOC_000216	-	NC_088853.1:12439847-12442366	E_38	E_51	OK	3.98914	32.9509	3.04617	2.34994	0.00025	0.0124279	yes
XLOC_000217	TCONS_00000096	-	CUFF.201.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00000097	-	CUFF.172.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00000098	-	CUFF.172.3	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00001167	-	CUFF.249.2	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00001168	-	CUFF.170.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00001801	-	CUFF.249.3	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00002914	-	CUFF.249.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00003554	-	CUFF.257.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00004199	-	CUFF.174.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00004478	-	CUFF.225.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00005490	-	CUFF.202.1	rna-XM_066085144.1	LOC136275572	LOC136275572	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000217	TCONS_00005918	-	CUFF.180.1	rna-XM_011420678.4	LOC105322139	LOC105322139	XLOC_000217	-	NC_088853.1:12469041-12494670	E_38	E_51	OK	50.6777	359.379	2.82608	7.20678	5e-05	0.003229	yes
XLOC_000226	TCONS_00000105	-	CUFF.240.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	E_51	OK	911.109	494.187	-0.882567	-2.02744	0.00095	0.0340254	yes
XLOC_000226	TCONS_00002445	-	CUFF.216.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	E_51	OK	911.109	494.187	-0.882567	-2.02744	0.00095	0.0340254	yes
XLOC_000226	TCONS_00003556	-	CUFF.281.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	E_51	OK	911.109	494.187	-0.882567	-2.02744	0.00095	0.0340254	yes
XLOC_000226	TCONS_00005491	-	CUFF.231.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	E_51	OK	911.109	494.187	-0.882567	-2.02744	0.00095	0.0340254	yes
XLOC_000226	TCONS_00005919	-	CUFF.197.1	rna-XM_066083345.1	LOC105328158	LOC105328158	XLOC_000226	-	NC_088853.1:13011866-13012659	E_38	E_51	OK	911.109	494.187	-0.882567	-2.02744	0.00095	0.0340254	yes
XLOC_000245	TCONS_00005494	-	CUFF.247.1	-	-	-	XLOC_000245	-	NC_088853.1:13636423-13637707	E_38	E_51	OK	148.466	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000246	TCONS_00000111	-	CUFF.286.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	E_51	OK	25514.8	2157.32	-3.56403	-15.728	5e-05	0.003229	yes
XLOC_000246	TCONS_00001175	-	CUFF.207.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	E_51	OK	25514.8	2157.32	-3.56403	-15.728	5e-05	0.003229	yes
XLOC_000246	TCONS_00001809	-	CUFF.187.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	E_51	OK	25514.8	2157.32	-3.56403	-15.728	5e-05	0.003229	yes
XLOC_000246	TCONS_00002447	-	CUFF.250.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	E_51	OK	25514.8	2157.32	-3.56403	-15.728	5e-05	0.003229	yes
XLOC_000246	TCONS_00004201	-	CUFF.201.1	rna-XM_011439262.4	LOC105335414	LOC105335414	XLOC_000246	-	NC_088853.1:13658460-13661767	E_38	E_51	OK	25514.8	2157.32	-3.56403	-15.728	5e-05	0.003229	yes
XLOC_000248	TCONS_00000113	-	CUFF.262.1	-	-	-	XLOC_000248	-	NC_088853.1:13865854-13867128	E_38	E_51	OK	1302.56	537.257	-1.27766	-2.15442	0.0006	0.0241908	yes
XLOC_000248	TCONS_00001176	-	CUFF.214.1	-	-	-	XLOC_000248	-	NC_088853.1:13865854-13867128	E_38	E_51	OK	1302.56	537.257	-1.27766	-2.15442	0.0006	0.0241908	yes
XLOC_000248	TCONS_00001177	-	CUFF.213.1	-	-	-	XLOC_000248	-	NC_088853.1:13865854-13867128	E_38	E_51	OK	1302.56	537.257	-1.27766	-2.15442	0.0006	0.0241908	yes
XLOC_000248	TCONS_00001810	-	CUFF.205.1	-	-	-	XLOC_000248	-	NC_088853.1:13865854-13867128	E_38	E_51	OK	1302.56	537.257	-1.27766	-2.15442	0.0006	0.0241908	yes
XLOC_000248	TCONS_00002921	-	CUFF.204.1	-	-	-	XLOC_000248	-	NC_088853.1:13865854-13867128	E_38	E_51	OK	1302.56	537.257	-1.27766	-2.15442	0.0006	0.0241908	yes
XLOC_000248	TCONS_00005495	-	CUFF.272.1	-	-	-	XLOC_000248	-	NC_088853.1:13865854-13867128	E_38	E_51	OK	1302.56	537.257	-1.27766	-2.15442	0.0006	0.0241908	yes
XLOC_000249	TCONS_00000114	-	CUFF.304.1	rna-XM_066083579.1	LOC105323064	LOC105323064	XLOC_000249	-	NC_088853.1:13973546-13974328	E_38	E_51	OK	470.419	249.766	-0.913367	-2.75975	5e-05	0.003229	yes
XLOC_000251	TCONS_00005142	-	CUFF.244.1	rna-XM_034465690.2	LOC105324668	LOC105324668	XLOC_000251	-	NC_088853.1:14046261-14046514	E_38	E_51	OK	37.208	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000263	TCONS_00004482	-	CUFF.289.1	rna-XM_066083687.1	LOC117687631	LOC117687631	XLOC_000263	-	NC_088853.1:14284229-14284523	E_38	E_51	OK	17.4433	0	-inf	-nan	0.00075	0.0285222	yes
XLOC_000297	TCONS_00001824	-	CUFF.225.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000297	-	NC_088853.1:14930110-14931241	E_38	E_51	OK	136.627	18.9396	-2.85077	-4.0946	5e-05	0.003229	yes
XLOC_000297	TCONS_00002460	-	CUFF.322.1	rna-XR_004599841.2	LOC117686767	LOC117686767	XLOC_000297	-	NC_088853.1:14930110-14931241	E_38	E_51	OK	136.627	18.9396	-2.85077	-4.0946	5e-05	0.003229	yes
XLOC_000298	TCONS_00002461	-	CUFF.288.1	rna-XR_899591.4	LOC105324587	LOC105324587	XLOC_000298	-	NC_088853.1:14933291-14934251	E_38	E_51	OK	303.18	21.5458	-3.8147	-4.3221	0.0006	0.0241908	yes
XLOC_000298	TCONS_00005505	-	CUFF.322.2	rna-XR_899591.4	LOC105324587	LOC105324587	XLOC_000298	-	NC_088853.1:14933291-14934251	E_38	E_51	OK	303.18	21.5458	-3.8147	-4.3221	0.0006	0.0241908	yes
XLOC_000298	TCONS_00005927	-	CUFF.286.2	rna-XR_899591.4	LOC105324587	LOC105324587	XLOC_000298	-	NC_088853.1:14933291-14934251	E_38	E_51	OK	303.18	21.5458	-3.8147	-4.3221	0.0006	0.0241908	yes
XLOC_000301	TCONS_00002462	-	CUFF.247.1	rna-XR_010713839.1	LOC105324089	LOC105324089	XLOC_000301	-	NC_088853.1:15013162-15014997	E_38	E_51	OK	48.6169	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000301	TCONS_00005506	-	CUFF.323.1	rna-XR_010713839.1	LOC105324089	LOC105324089	XLOC_000301	-	NC_088853.1:15013162-15014997	E_38	E_51	OK	48.6169	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000301	TCONS_00005929	-	CUFF.287.1	rna-XR_010713839.1	LOC105324089	LOC105324089	XLOC_000301	-	NC_088853.1:15013162-15014997	E_38	E_51	OK	48.6169	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000301	TCONS_00005930	-	CUFF.288.1	rna-XR_010713839.1	LOC105324089	LOC105324089	XLOC_000301	-	NC_088853.1:15013162-15014997	E_38	E_51	OK	48.6169	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000306	TCONS_00002463	-	CUFF.252.1	-	-	-	XLOC_000306	-	NC_088853.1:15084952-15086160	E_38	E_51	OK	404.412	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000306	TCONS_00005508	-	CUFF.305.1	-	-	-	XLOC_000306	-	NC_088853.1:15084952-15086160	E_38	E_51	OK	404.412	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000307	TCONS_00002464	-	CUFF.344.2	rna-XR_004600505.2	LOC117687654	LOC117687654	XLOC_000307	-	NC_088853.1:15095341-15095581	E_38	E_51	OK	553.43	0	-inf	-nan	5e-05	0.003229	yes
XLOC_000309	TCONS_00000142	-	CUFF.262.1	rna-XM_011451675.4	LOC105344057	LOC105344057	XLOC_000309	-	NC_088853.1:15130743-15131309	E_38	E_51	OK	333.897	166.67	-1.00241	-2.22451	0.0004	0.0179397	yes
XLOC_000309	TCONS_00002465	-	CUFF.230.1	rna-XM_011451675.4	LOC105344057	LOC105344057	XLOC_000309	-	NC_088853.1:15130743-15131309	E_38	E_51	OK	333.897	166.67	-1.00241	-2.22451	0.0004	0.0179397	yes
XLOC_000322	TCONS_00000151	-	CUFF.388.1	rna-XM_034465195.2	LOC105335442	LOC105335442	XLOC_000322	-	NC_088853.1:15456494-15456795	E_38	E_51	OK	96.0019	227.052	1.24189	2.23228	0.0005	0.0210632	yes
XLOC_000326	TCONS_00000154	-	CUFF.314.1	rna-XM_066084023.1	LOC105328153	LOC105328153	XLOC_000326	-	NC_088853.1:15483388-15483696	E_38	E_51	OK	1791.52	362.201	-2.30632	-7.12386	5e-05	0.003229	yes
XLOC_000359	TCONS_00000170	-	CUFF.392.1	rna-XR_010711412.1	LOC105327837	LOC105327837	XLOC_000359	-	NC_088853.1:17260745-17261204	E_38	E_51	OK	342.87	112.388	-1.60918	-4.41276	5e-05	0.003229	yes
